mins2017,pts2017,valid2017,mins2018,pts2018,valid2018,mins2019,pts2019,valid2019,diff,home,points
2161,112,1,1732,89,1,1439,53,1,2,0,0
2161,112,1,1732,89,1,1439,53,1,3,1,0
2161,112,1,1732,89,1,1439,53,1,5,0,0
2161,112,1,1732,89,1,1439,53,1,3,1,0
2161,112,1,1732,89,1,1439,53,1,5,0,0
2161,112,1,1732,89,1,1439,53,1,3,1,0
2161,112,1,1732,89,1,1439,53,1,4,0,0
2161,112,1,1732,89,1,1439,53,1,3,1,0
0,0,0,2198,64,1,1696,57,1,2,0,0
0,0,0,2198,64,1,1696,57,1,3,1,0
0,0,0,2198,64,1,1696,57,1,5,0,0
0,0,0,2198,64,1,1696,57,1,3,1,0
0,0,0,2198,64,1,1696,57,1,5,0,0
0,0,0,2198,64,1,1696,57,1,3,1,0
0,0,0,2198,64,1,1696,57,1,4,0,0
0,0,0,2198,64,1,1696,57,1,3,1,0
838,32,1,3238,164,1,2809,94,1,2,0,0
838,32,1,3238,164,1,2809,94,1,3,1,1
838,32,1,3238,164,1,2809,94,1,5,0,1
838,32,1,3238,164,1,2809,94,1,3,1,2
838,32,1,3238,164,1,2809,94,1,5,0,2
838,32,1,3238,164,1,2809,94,1,3,1,1
838,32,1,3238,164,1,2809,94,1,4,0,0
838,32,1,3238,164,1,2809,94,1,3,1,0
1056,87,1,2722,205,1,3136,205,1,2,0,7
1056,87,1,2722,205,1,3136,205,1,3,1,5
1056,87,1,2722,205,1,3136,205,1,5,0,2
1056,87,1,2722,205,1,3136,205,1,3,1,2
1056,87,1,2722,205,1,3136,205,1,5,0,2
1056,87,1,2722,205,1,3136,205,1,3,1,2
1056,87,1,2722,205,1,3136,205,1,4,0,8
1056,87,1,2722,205,1,3136,205,1,3,1,2
2794,85,1,1493,52,1,1553,61,1,2,0,0
2794,85,1,1493,52,1,1553,61,1,3,1,0
2794,85,1,1493,52,1,1553,61,1,5,0,0
2794,85,1,1493,52,1,1553,61,1,3,1,0
2794,85,1,1493,52,1,1553,61,1,5,0,0
2794,85,1,1493,52,1,1553,61,1,3,1,0
2794,85,1,1493,52,1,1553,61,1,4,0,0
2794,85,1,1493,52,1,1553,61,1,3,1,0
2197,138,1,2497,166,1,1867,118,1,2,0,7
2197,138,1,2497,166,1,1867,118,1,3,1,7
2197,138,1,2497,166,1,1867,118,1,5,0,7
2197,138,1,2497,166,1,1867,118,1,3,1,0
2197,138,1,2497,166,1,1867,118,1,5,0,1
2197,138,1,2497,166,1,1867,118,1,3,1,1
2197,138,1,2497,166,1,1867,118,1,4,0,2
2197,138,1,2497,166,1,1867,118,1,3,1,2
2272,109,1,2611,80,1,1205,43,1,2,0,0
2272,109,1,2611,80,1,1205,43,1,3,1,0
2272,109,1,2611,80,1,1205,43,1,5,0,0
2272,109,1,2611,80,1,1205,43,1,3,1,0
2272,109,1,2611,80,1,1205,43,1,5,0,0
2272,109,1,2611,80,1,1205,43,1,3,1,1
2272,109,1,2611,80,1,1205,43,1,4,0,1
2272,109,1,2611,80,1,1205,43,1,3,1,0
0,0,0,2835,106,1,2649,114,1,2,0,7
0,0,0,2835,106,1,2649,114,1,3,1,2
0,0,0,2835,106,1,2649,114,1,5,0,3
0,0,0,2835,106,1,2649,114,1,3,1,2
0,0,0,2835,106,1,2649,114,1,5,0,3
0,0,0,2835,106,1,2649,114,1,3,1,2
0,0,0,2835,106,1,2649,114,1,4,0,7
0,0,0,2835,106,1,2649,114,1,3,1,2
3259,109,1,2498,90,1,2586,73,1,2,0,3
3259,109,1,2498,90,1,2586,73,1,3,1,2
3259,109,1,2498,90,1,2586,73,1,5,0,1
3259,109,1,2498,90,1,2586,73,1,3,1,1
3259,109,1,2498,90,1,2586,73,1,5,0,2
3259,109,1,2498,90,1,2586,73,1,3,1,1
3259,109,1,2498,90,1,2586,73,1,4,0,0
3259,109,1,2498,90,1,2586,73,1,3,1,0
0,0,0,0,0,0,113,8,1,2,0,0
0,0,0,0,0,0,113,8,1,3,1,0
0,0,0,0,0,0,113,8,1,5,0,0
0,0,0,0,0,0,113,8,1,3,1,0
0,0,0,0,0,0,113,8,1,5,0,0
0,0,0,0,0,0,113,8,1,3,1,0
0,0,0,0,0,0,113,8,1,4,0,0
0,0,0,0,0,0,113,8,1,3,1,0
3050,132,1,1532,60,1,1156,44,1,2,0,5
3050,132,1,1532,60,1,1156,44,1,3,1,2
3050,132,1,1532,60,1,1156,44,1,5,0,0
3050,132,1,1532,60,1,1156,44,1,3,1,11
3050,132,1,1532,60,1,1156,44,1,5,0,2
3050,132,1,1532,60,1,1156,44,1,3,1,1
3050,132,1,1532,60,1,1156,44,1,4,0,12
3050,132,1,1532,60,1,1156,44,1,3,1,1
864,23,1,2586,60,1,1102,42,1,2,0,0
864,23,1,2586,60,1,1102,42,1,3,1,0
864,23,1,2586,60,1,1102,42,1,5,0,0
864,23,1,2586,60,1,1102,42,1,3,1,0
864,23,1,2586,60,1,1102,42,1,5,0,0
864,23,1,2586,60,1,1102,42,1,3,1,0
864,23,1,2586,60,1,1102,42,1,4,0,0
864,23,1,2586,60,1,1102,42,1,3,1,0
2146,108,1,1886,81,1,1694,55,1,2,0,0
2146,108,1,1886,81,1,1694,55,1,3,1,2
2146,108,1,1886,81,1,1694,55,1,5,0,0
2146,108,1,1886,81,1,1694,55,1,3,1,0
2146,108,1,1886,81,1,1694,55,1,5,0,0
2146,108,1,1886,81,1,1694,55,1,3,1,0
2146,108,1,1886,81,1,1694,55,1,4,0,0
2146,108,1,1886,81,1,1694,55,1,3,1,0
908,25,1,983,34,1,1382,41,1,2,0,6
908,25,1,983,34,1,1382,41,1,3,1,0
908,25,1,983,34,1,1382,41,1,5,0,1
908,25,1,983,34,1,1382,41,1,3,1,1
908,25,1,983,34,1,1382,41,1,5,0,0
908,25,1,983,34,1,1382,41,1,3,1,0
908,25,1,983,34,1,1382,41,1,4,0,1
908,25,1,983,34,1,1382,41,1,3,1,0
819,27,1,806,24,1,580,16,1,2,0,6
819,27,1,806,24,1,580,16,1,3,1,2
819,27,1,806,24,1,580,16,1,5,0,1
819,27,1,806,24,1,580,16,1,3,1,0
819,27,1,806,24,1,580,16,1,5,0,0
819,27,1,806,24,1,580,16,1,3,1,0
819,27,1,806,24,1,580,16,1,4,0,5
819,27,1,806,24,1,580,16,1,3,1,1
0,0,0,0,0,0,986,42,1,2,0,6
0,0,0,0,0,0,986,42,1,3,1,0
0,0,0,0,0,0,986,42,1,5,0,1
0,0,0,0,0,0,986,42,1,3,1,2
0,0,0,0,0,0,986,42,1,5,0,2
0,0,0,0,0,0,986,42,1,3,1,2
0,0,0,0,0,0,986,42,1,4,0,6
0,0,0,0,0,0,986,42,1,3,1,1
0,0,0,0,0,0,2004,106,1,2,0,1
0,0,0,0,0,0,2004,106,1,3,1,1
0,0,0,0,0,0,2004,106,1,5,0,1
0,0,0,0,0,0,2004,106,1,3,1,6
0,0,0,0,0,0,2004,106,1,5,0,2
0,0,0,0,0,0,2004,106,1,3,1,1
0,0,0,0,0,0,2004,106,1,4,0,0
0,0,0,0,0,0,2004,106,1,3,1,1
0,0,0,2377,78,1,1501,46,1,2,0,0
0,0,0,2377,78,1,1501,46,1,3,1,0
0,0,0,2377,78,1,1501,46,1,5,0,0
0,0,0,2377,78,1,1501,46,1,3,1,0
0,0,0,2377,78,1,1501,46,1,5,0,0
0,0,0,2377,78,1,1501,46,1,3,1,0
0,0,0,2377,78,1,1501,46,1,4,0,0
0,0,0,2377,78,1,1501,46,1,3,1,0
81,3,1,63,4,1,838,41,1,2,0,0
81,3,1,63,4,1,838,41,1,3,1,0
81,3,1,63,4,1,838,41,1,5,0,0
81,3,1,63,4,1,838,41,1,3,1,0
81,3,1,63,4,1,838,41,1,5,0,0
81,3,1,63,4,1,838,41,1,3,1,0
81,3,1,63,4,1,838,41,1,4,0,0
81,3,1,63,4,1,838,41,1,3,1,0
144,5,1,0,0,1,622,30,1,2,0,0
144,5,1,0,0,1,622,30,1,3,1,0
144,5,1,0,0,1,622,30,1,5,0,0
144,5,1,0,0,1,622,30,1,3,1,0
144,5,1,0,0,1,622,30,1,5,0,0
144,5,1,0,0,1,622,30,1,3,1,0
144,5,1,0,0,1,622,30,1,4,0,0
144,5,1,0,0,1,622,30,1,3,1,0
17,3,1,63,10,1,628,25,1,2,0,1
17,3,1,63,10,1,628,25,1,3,1,8
17,3,1,63,10,1,628,25,1,5,0,1
17,3,1,63,10,1,628,25,1,3,1,1
17,3,1,63,10,1,628,25,1,5,0,1
17,3,1,63,10,1,628,25,1,3,1,1
17,3,1,63,10,1,628,25,1,4,0,1
17,3,1,63,10,1,628,25,1,3,1,1
0,0,0,0,0,1,96,4,1,2,0,0
0,0,0,0,0,1,96,4,1,3,1,0
0,0,0,0,0,1,96,4,1,5,0,0
0,0,0,0,0,1,96,4,1,3,1,0
0,0,0,0,0,1,96,4,1,5,0,0
0,0,0,0,0,1,96,4,1,3,1,0
0,0,0,0,0,1,96,4,1,4,0,0
0,0,0,0,0,1,96,4,1,3,1,0
0,0,0,7,1,1,1746,71,1,2,0,0
0,0,0,7,1,1,1746,71,1,3,1,2
0,0,0,7,1,1,1746,71,1,5,0,0
0,0,0,7,1,1,1746,71,1,3,1,8
0,0,0,7,1,1,1746,71,1,5,0,2
0,0,0,7,1,1,1746,71,1,3,1,3
0,0,0,7,1,1,1746,71,1,4,0,3
0,0,0,7,1,1,1746,71,1,3,1,0
0,0,0,2140,47,1,1744,48,1,2,0,0
0,0,0,2140,47,1,1744,48,1,3,1,0
0,0,0,2140,47,1,1744,48,1,5,0,0
0,0,0,2140,47,1,1744,48,1,3,1,0
0,0,0,2140,47,1,1744,48,1,5,0,0
0,0,0,2140,47,1,1744,48,1,3,1,0
0,0,0,2140,47,1,1744,48,1,4,0,0
0,0,0,2140,47,1,1744,48,1,3,1,0
0,0,0,0,0,0,656,39,1,2,0,0
0,0,0,0,0,0,656,39,1,3,1,0
0,0,0,0,0,0,656,39,1,5,0,0
0,0,0,0,0,0,656,39,1,3,1,0
0,0,0,0,0,0,656,39,1,5,0,0
0,0,0,0,0,0,656,39,1,3,1,0
0,0,0,0,0,0,656,39,1,4,0,0
0,0,0,0,0,0,656,39,1,3,1,0
0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,3,1,0
0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,3,1,0
0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,3,1,0
0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,3,1,0
1874,130,1,2091,108,1,2595,168,1,2,0,14
1874,130,1,2091,108,1,2595,168,1,3,1,2
1874,130,1,2091,108,1,2595,168,1,5,0,2
1874,130,1,2091,108,1,2595,168,1,3,1,2
1874,130,1,2091,108,1,2595,168,1,5,0,2
1874,130,1,2091,108,1,2595,168,1,3,1,0
1874,130,1,2091,108,1,2595,168,1,4,0,3
1874,130,1,2091,108,1,2595,168,1,3,1,2
0,0,0,0,0,0,0,0,0,2,0,15
0,0,0,0,0,0,0,0,0,3,1,2
0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,3,1,2
0,0,0,0,0,0,0,0,0,5,0,2
0,0,0,0,0,0,0,0,0,3,1,2
0,0,0,0,0,0,0,0,0,4,0,7
0,0,0,0,0,0,0,0,0,3,1,1
0,0,0,0,0,0,1687,57,1,2,0,1
0,0,0,0,0,0,1687,57,1,3,1,8
0,0,0,0,0,0,1687,57,1,5,0,0
0,0,0,0,0,0,1687,57,1,3,1,3
0,0,0,0,0,0,1687,57,1,5,0,2
0,0,0,0,0,0,1687,57,1,3,1,2
0,0,0,0,0,0,1687,57,1,4,0,0
0,0,0,0,0,0,1687,57,1,3,1,1
865,22,1,377,10,1,0,0,1,2,0,3
865,22,1,377,10,1,0,0,1,3,1,0
865,22,1,377,10,1,0,0,1,5,0,2
865,22,1,377,10,1,0,0,1,3,1,2
865,22,1,377,10,1,0,0,1,5,0,0
865,22,1,377,10,1,0,0,1,3,1,0
865,22,1,377,10,1,0,0,1,4,0,3
865,22,1,377,10,1,0,0,1,3,1,2
0,0,1,0,0,0,0,0,1,2,0,0
0,0,1,0,0,0,0,0,1,3,1,0
0,0,1,0,0,0,0,0,1,5,0,0
0,0,1,0,0,0,0,0,1,3,1,0
0,0,1,0,0,0,0,0,1,5,0,0
0,0,1,0,0,0,0,0,1,3,1,0
0,0,1,0,0,0,0,0,1,4,0,0
0,0,1,0,0,0,0,0,1,3,1,0
0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,3,1,0
0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,3,1,0
0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,3,1,0
0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,3,1,2
0,0,0,0,0,0,0,0,0,4,0,3
0,0,0,0,0,0,0,0,0,3,1,1
0,0,1,0,0,1,770,33,1,3,1,13
0,0,1,0,0,1,770,33,1,2,0,6
0,0,1,0,0,1,770,33,1,4,1,3
0,0,1,0,0,1,770,33,1,4,0,9
0,0,1,0,0,1,770,33,1,2,1,3
0,0,1,0,0,1,770,33,1,2,1,0
0,0,1,0,0,1,770,33,1,4,0,6
305,8,1,1710,58,1,1794,59,1,3,1,0
305,8,1,1710,58,1,1794,59,1,2,0,0
305,8,1,1710,58,1,1794,59,1,4,1,0
305,8,1,1710,58,1,1794,59,1,4,0,0
305,8,1,1710,58,1,1794,59,1,2,1,0
305,8,1,1710,58,1,1794,59,1,2,1,0
305,8,1,1710,58,1,1794,59,1,4,0,0
0,0,0,0,0,0,1024,39,1,3,1,0
0,0,0,0,0,0,1024,39,1,2,0,0
0,0,0,0,0,0,1024,39,1,4,1,1
0,0,0,0,0,0,1024,39,1,4,0,0
0,0,0,0,0,0,1024,39,1,2,1,0
0,0,0,0,0,0,1024,39,1,2,1,1
0,0,0,0,0,0,1024,39,1,4,0,0
0,0,0,0,0,0,190,12,1,3,1,0
0,0,0,0,0,0,190,12,1,2,0,0
0,0,0,0,0,0,190,12,1,4,1,0
0,0,0,0,0,0,190,12,1,4,0,0
0,0,0,0,0,0,190,12,1,2,1,0
0,0,0,0,0,0,190,12,1,2,1,0
0,0,0,0,0,0,190,12,1,4,0,0
0,0,0,0,0,0,1088,22,1,3,1,0
0,0,0,0,0,0,1088,22,1,2,0,0
0,0,0,0,0,0,1088,22,1,4,1,0
0,0,0,0,0,0,1088,22,1,4,0,0
0,0,0,0,0,0,1088,22,1,2,1,0
0,0,0,0,0,0,1088,22,1,2,1,0
0,0,0,0,0,0,1088,22,1,4,0,0
0,0,0,0,0,0,7,1,1,3,1,0
0,0,0,0,0,0,7,1,1,2,0,0
0,0,0,0,0,0,7,1,1,4,1,0
0,0,0,0,0,0,7,1,1,4,0,0
0,0,0,0,0,0,7,1,1,2,1,0
0,0,0,0,0,0,7,1,1,2,1,0
0,0,0,0,0,0,7,1,1,4,0,0
0,0,0,0,0,0,1526,83,1,3,1,3
0,0,0,0,0,0,1526,83,1,2,0,14
0,0,0,0,0,0,1526,83,1,4,1,0
0,0,0,0,0,0,1526,83,1,4,0,0
0,0,0,0,0,0,1526,83,1,2,1,0
0,0,0,0,0,0,1526,83,1,2,1,0
0,0,0,0,0,0,1526,83,1,4,0,0
0,0,0,0,0,0,329,17,1,3,1,0
0,0,0,0,0,0,329,17,1,2,0,0
0,0,0,0,0,0,329,17,1,4,1,0
0,0,0,0,0,0,329,17,1,4,0,0
0,0,0,0,0,0,329,17,1,2,1,0
0,0,0,0,0,0,329,17,1,2,1,0
0,0,0,0,0,0,329,17,1,4,0,0
0,0,0,0,0,0,537,15,1,3,1,0
0,0,0,0,0,0,537,15,1,2,0,0
0,0,0,0,0,0,537,15,1,4,1,0
0,0,0,0,0,0,537,15,1,4,0,0
0,0,0,0,0,0,537,15,1,2,1,0
0,0,0,0,0,0,537,15,1,2,1,0
0,0,0,0,0,0,537,15,1,4,0,0
0,0,0,0,0,0,1446,42,1,3,1,0
0,0,0,0,0,0,1446,42,1,2,0,0
0,0,0,0,0,0,1446,42,1,4,1,0
0,0,0,0,0,0,1446,42,1,4,0,0
0,0,0,0,0,0,1446,42,1,2,1,0
0,0,0,0,0,0,1446,42,1,2,1,0
0,0,0,0,0,0,1446,42,1,4,0,0
0,0,0,0,0,0,3233,149,1,3,1,3
0,0,0,0,0,0,3233,149,1,2,0,8
0,0,0,0,0,0,3233,149,1,4,1,24
0,0,0,0,0,0,3233,149,1,4,0,3
0,0,0,0,0,0,3233,149,1,2,1,1
0,0,0,0,0,0,3233,149,1,2,1,15
0,0,0,0,0,0,3233,149,1,4,0,6
0,0,0,0,0,0,2312,84,1,3,1,2
0,0,0,0,0,0,2312,84,1,2,0,10
0,0,0,0,0,0,2312,84,1,4,1,10
0,0,0,0,0,0,2312,84,1,4,0,5
0,0,0,0,0,0,2312,84,1,2,1,2
0,0,0,0,0,0,2312,84,1,2,1,2
0,0,0,0,0,0,2312,84,1,4,0,3
0,0,0,0,0,1,1544,34,1,3,1,0
0,0,0,0,0,1,1544,34,1,2,0,0
0,0,0,0,0,1,1544,34,1,4,1,0
0,0,0,0,0,1,1544,34,1,4,0,0
0,0,0,0,0,1,1544,34,1,2,1,0
0,0,0,0,0,1,1544,34,1,2,1,0
0,0,0,0,0,1,1544,34,1,4,0,0
0,0,0,0,0,0,1936,98,1,3,1,3
0,0,0,0,0,0,1936,98,1,2,0,3
0,0,0,0,0,0,1936,98,1,4,1,5
0,0,0,0,0,0,1936,98,1,4,0,3
0,0,0,0,0,0,1936,98,1,2,1,2
0,0,0,0,0,0,1936,98,1,2,1,2
0,0,0,0,0,0,1936,98,1,4,0,3
201,3,1,141,5,1,2902,90,1,3,1,10
201,3,1,141,5,1,2902,90,1,2,0,12
201,3,1,141,5,1,2902,90,1,4,1,1
201,3,1,141,5,1,2902,90,1,4,0,7
201,3,1,141,5,1,2902,90,1,2,1,0
201,3,1,141,5,1,2902,90,1,2,1,6
201,3,1,141,5,1,2902,90,1,4,0,6
166,2,1,1185,36,1,2291,80,1,3,1,5
166,2,1,1185,36,1,2291,80,1,2,0,5
166,2,1,1185,36,1,2291,80,1,4,1,1
166,2,1,1185,36,1,2291,80,1,4,0,6
166,2,1,1185,36,1,2291,80,1,2,1,1
166,2,1,1185,36,1,2291,80,1,2,1,0
166,2,1,1185,36,1,2291,80,1,4,0,11
0,0,0,0,0,0,0,0,0,3,1,0
0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,1826,43,1,3,1,0
0,0,0,0,0,0,1826,43,1,2,0,1
0,0,0,0,0,0,1826,43,1,4,1,0
0,0,0,0,0,0,1826,43,1,4,0,0
0,0,0,0,0,0,1826,43,1,2,1,0
0,0,0,0,0,0,1826,43,1,2,1,0
0,0,0,0,0,0,1826,43,1,4,0,0
0,0,0,0,0,0,2046,93,1,3,1,0
0,0,0,0,0,0,2046,93,1,2,0,0
0,0,0,0,0,0,2046,93,1,4,1,0
0,0,0,0,0,0,2046,93,1,4,0,0
0,0,0,0,0,0,2046,93,1,2,1,0
0,0,0,0,0,0,2046,93,1,2,1,0
0,0,0,0,0,0,2046,93,1,4,0,1
0,0,0,0,0,0,2038,65,1,3,1,15
0,0,0,0,0,0,2038,65,1,2,0,6
0,0,0,0,0,0,2038,65,1,4,1,1
0,0,0,0,0,0,2038,65,1,4,0,6
0,0,0,0,0,0,2038,65,1,2,1,1
0,0,0,0,0,0,2038,65,1,2,1,0
0,0,0,0,0,0,2038,65,1,4,0,6
0,0,0,0,0,0,2038,62,1,3,1,0
0,0,0,0,0,0,2038,62,1,2,0,0
0,0,0,0,0,0,2038,62,1,4,1,0
0,0,0,0,0,0,2038,62,1,4,0,0
0,0,0,0,0,0,2038,62,1,2,1,0
0,0,0,0,0,0,2038,62,1,2,1,0
0,0,0,0,0,0,2038,62,1,4,0,0
0,0,0,0,0,0,1782,67,1,3,1,0
0,0,0,0,0,0,1782,67,1,2,0,0
0,0,0,0,0,0,1782,67,1,4,1,0
0,0,0,0,0,0,1782,67,1,4,0,0
0,0,0,0,0,0,1782,67,1,2,1,0
0,0,0,0,0,0,1782,67,1,2,1,0
0,0,0,0,0,0,1782,67,1,4,0,0
0,0,0,0,0,0,940,29,1,3,1,0
0,0,0,0,0,0,940,29,1,2,0,0
0,0,0,0,0,0,940,29,1,4,1,0
0,0,0,0,0,0,940,29,1,4,0,0
0,0,0,0,0,0,940,29,1,2,1,0
0,0,0,0,0,0,940,29,1,2,1,0
0,0,0,0,0,0,940,29,1,4,0,0
0,0,0,0,0,0,534,25,1,3,1,1
0,0,0,0,0,0,534,25,1,2,0,0
0,0,0,0,0,0,534,25,1,4,1,0
0,0,0,0,0,0,534,25,1,4,0,0
0,0,0,0,0,0,534,25,1,2,1,0
0,0,0,0,0,0,534,25,1,2,1,0
0,0,0,0,0,0,534,25,1,4,0,0
0,0,0,0,0,0,47,4,1,3,1,0
0,0,0,0,0,0,47,4,1,2,0,0
0,0,0,0,0,0,47,4,1,4,1,0
0,0,0,0,0,0,47,4,1,4,0,0
0,0,0,0,0,0,47,4,1,2,1,0
0,0,0,0,0,0,47,4,1,2,1,0
0,0,0,0,0,0,47,4,1,4,0,0
0,0,0,0,0,0,2604,90,1,3,1,3
0,0,0,0,0,0,2604,90,1,2,0,3
0,0,0,0,0,0,2604,90,1,4,1,1
0,0,0,0,0,0,2604,90,1,4,0,2
0,0,0,0,0,0,2604,90,1,2,1,2
0,0,0,0,0,0,2604,90,1,2,1,5
0,0,0,0,0,0,2604,90,1,4,0,3
129,3,1,1231,79,1,1095,61,1,3,0,1
129,3,1,1231,79,1,1095,61,1,4,1,1
129,3,1,1231,79,1,1095,61,1,2,0,0
129,3,1,1231,79,1,1095,61,1,4,1,7
129,3,1,1231,79,1,1095,61,1,4,0,11
129,3,1,1231,79,1,1095,61,1,2,1,2
129,3,1,1231,79,1,1095,61,1,2,1,2
129,3,1,1231,79,1,1095,61,1,4,0,7
0,0,0,0,0,0,0,0,0,3,1,5
0,0,0,0,0,0,0,0,0,2,0,6
0,0,0,0,0,0,0,0,0,4,1,1
0,0,0,0,0,0,0,0,0,4,0,6
0,0,0,0,0,0,0,0,0,2,1,1
0,0,0,0,0,0,0,0,0,2,1,-1
0,0,0,0,0,0,0,0,0,4,0,6
0,0,0,0,0,0,0,0,0,3,1,2
0,0,0,0,0,0,0,0,0,2,0,2
0,0,0,0,0,0,0,0,0,4,1,19
0,0,0,0,0,0,0,0,0,4,0,2
0,0,0,0,0,0,0,0,0,2,1,2
0,0,0,0,0,0,0,0,0,2,1,7
0,0,0,0,0,0,0,0,0,4,0,13
0,0,0,0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,4,1,1
0,0,0,0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0,2,1,1
0,0,0,0,0,0,0,0,0,2,1,1
0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,4,0,0
2184,111,1,2501,129,1,785,36,1,4,1,0
2184,111,1,2501,129,1,785,36,1,3,0,0
2184,111,1,2501,129,1,785,36,1,4,1,0
2184,111,1,2501,129,1,785,36,1,3,0,0
2184,111,1,2501,129,1,785,36,1,3,0,0
2184,111,1,2501,129,1,785,36,1,2,1,0
2184,111,1,2501,129,1,785,36,1,4,0,0
2184,111,1,2501,129,1,785,36,1,2,1,0
234,13,1,460,23,1,371,27,1,4,1,1
234,13,1,460,23,1,371,27,1,3,0,1
234,13,1,460,23,1,371,27,1,4,1,2
234,13,1,460,23,1,371,27,1,3,0,1
234,13,1,460,23,1,371,27,1,3,0,2
234,13,1,460,23,1,371,27,1,2,1,3
234,13,1,460,23,1,371,27,1,4,0,2
234,13,1,460,23,1,371,27,1,2,1,3
2928,164,1,1864,80,1,1791,76,1,4,1,1
2928,164,1,1864,80,1,1791,76,1,3,0,0
2928,164,1,1864,80,1,1791,76,1,4,1,1
2928,164,1,1864,80,1,1791,76,1,3,0,1
2928,164,1,1864,80,1,1791,76,1,3,0,1
2928,164,1,1864,80,1,1791,76,1,2,1,1
2928,164,1,1864,80,1,1791,76,1,4,0,6
2928,164,1,1864,80,1,1791,76,1,2,1,3
3292,100,1,3087,115,1,1232,44,1,4,1,0
3292,100,1,3087,115,1,1232,44,1,3,0,0
3292,100,1,3087,115,1,1232,44,1,4,1,0
3292,100,1,3087,115,1,1232,44,1,3,0,0
3292,100,1,3087,115,1,1232,44,1,3,0,0
3292,100,1,3087,115,1,1232,44,1,2,1,0
3292,100,1,3087,115,1,1232,44,1,4,0,0
3292,100,1,3087,115,1,1232,44,1,2,1,0
3118,87,1,2546,72,1,2826,78,1,4,1,0
3118,87,1,2546,72,1,2826,78,1,3,0,0
3118,87,1,2546,72,1,2826,78,1,4,1,0
3118,87,1,2546,72,1,2826,78,1,3,0,0
3118,87,1,2546,72,1,2826,78,1,3,0,0
3118,87,1,2546,72,1,2826,78,1,2,1,0
3118,87,1,2546,72,1,2826,78,1,4,0,0
3118,87,1,2546,72,1,2826,78,1,2,1,0
3066,113,1,2326,76,1,2079,80,1,4,1,0
3066,113,1,2326,76,1,2079,80,1,3,0,0
3066,113,1,2326,76,1,2079,80,1,4,1,0
3066,113,1,2326,76,1,2079,80,1,3,0,0
3066,113,1,2326,76,1,2079,80,1,3,0,0
3066,113,1,2326,76,1,2079,80,1,2,1,0
3066,113,1,2326,76,1,2079,80,1,4,0,0
3066,113,1,2326,76,1,2079,80,1,2,1,0
0,0,0,0,0,1,2879,86,1,4,1,0
0,0,0,0,0,1,2879,86,1,3,0,1
0,0,0,0,0,1,2879,86,1,4,1,0
0,0,0,0,0,1,2879,86,1,3,0,0
0,0,0,0,0,1,2879,86,1,3,0,2
0,0,0,0,0,1,2879,86,1,2,1,2
0,0,0,0,0,1,2879,86,1,4,0,0
0,0,0,0,0,1,2879,86,1,2,1,6
3420,97,1,3151,91,1,3230,128,1,4,1,1
3420,97,1,3151,91,1,3230,128,1,3,0,7
3420,97,1,3151,91,1,3230,128,1,4,1,-2
3420,97,1,3151,91,1,3230,128,1,3,0,0
3420,97,1,3151,91,1,3230,128,1,3,0,-1
3420,97,1,3151,91,1,3230,128,1,2,1,0
3420,97,1,3151,91,1,3230,128,1,4,0,0
3420,97,1,3151,91,1,3230,128,1,2,1,0
0,0,0,2166,45,1,1892,62,1,4,1,0
0,0,0,2166,45,1,1892,62,1,3,0,0
0,0,0,2166,45,1,1892,62,1,4,1,0
0,0,0,2166,45,1,1892,62,1,3,0,0
0,0,0,2166,45,1,1892,62,1,3,0,0
0,0,0,2166,45,1,1892,62,1,2,1,0
0,0,0,2166,45,1,1892,62,1,4,0,0
0,0,0,2166,45,1,1892,62,1,2,1,0
0,0,0,866,38,1,71,5,1,4,1,0
0,0,0,866,38,1,71,5,1,3,0,0
0,0,0,866,38,1,71,5,1,4,1,0
0,0,0,866,38,1,71,5,1,3,0,0
0,0,0,866,38,1,71,5,1,3,0,0
0,0,0,866,38,1,71,5,1,2,1,0
0,0,0,866,38,1,71,5,1,4,0,0
